Series Name,Series Code,Country Name,Country Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Population ages 35-39, male",SP.POP.3539.MA,Zimbabwe,ZWE,275612,277756,280138,283617,289047,296577,310081,326484,344574,361467,374262,380560,384134,386106,387568,388501
"Population ages 40-44, female",SP.POP.4044.FE,Canada,CAN,1361724,1341128,1305495,1263143,1224333,1195720,1170339,1159159,1158748,1163590,1167209,1177118,1188589,1204726,1225432,1247714
"Population ages 40-44, female",SP.POP.4044.FE,Cambodia,KHM,387622,396923,402748,405880,408560,412694,419007,430902,442415,444153,431585,405611,361300,317297,302751,333868
"Population ages 40-44, female",SP.POP.4044.FE,United States,USA,11203081,11065238,10892205,10705378,10526809,10379380,10256174,10179198,10132999,10108135,10090759,10084348,10076107,10072530,10089427,10129333
"Population ages 40-44, female",SP.POP.4044.FE,Mexico,MEX,3286957,3387190,3490337,3595381,3701109,3806389,3913274,4019730,4121440,4212447,4289117,4348943,4395789,4433246,4467304,4502226
"Population ages 40-44, female",SP.POP.4044.FE,Indonesia,IDN,7170396,7415012,7645224,7870369,8094411,8314815,8503677,8680551,8847648,9007295,9159616,9284097,9402115,9519229,9645670,9787218
"Population ages 40-44, female",SP.POP.4044.FE,Thailand,THA,2787600,2839597,2897599,2954504,2999896,3028430,3026401,3013280,2994292,2974302,2953863,2920597,2882584,2838889,2787726,2728488
"Population ages 40-44, female",SP.POP.4044.FE,South Africa,ZAF,1365125,1390810,1415643,1440489,1467091,1496604,1538366,1584080,1630245,1672460,1708628,1745594,1779012,1813975,1858565,1917268
"Population ages 40-44, female",SP.POP.4044.FE,Angola,AGO,387261,396864,403996,411127,422158,439355,460920,488942,520548,551212,578254,601780,622220,641224,661568,684932
"Population ages 40-44, female",SP.POP.4044.FE,Zimbabwe,ZWE,239133,240784,241939,242841,244025,245985,254845,264972,276471,289825,305380,322662,342470,363063,381904,397612
"Population ages 40-44, male",SP.POP.4044.MA,Canada,CAN,1384431,1364835,1329049,1285515,1244827,1214011,1186150,1171603,1166628,1165928,1163767,1170039,1178380,1192025,1211087,1232765
"Population ages 40-44, male",SP.POP.4044.MA,Cambodia,KHM,325606,343477,355708,362492,367034,372648,379522,392627,405572,408223,395708,369872,325249,280495,264472,293031
"Population ages 40-44, male",SP.POP.4044.MA,United States,USA,11388653,11270222,11111249,10930389,10744346,10571911,10406127,10270825,10159711,10078574,10023351,9993668,9980448,9985745,10017138,10072161
"Population ages 40-44, male",SP.POP.4044.MA,Mexico,MEX,3055130,3129359,3201158,3273050,3349828,3434031,3525877,3625417,3724760,3812285,3881263,3928631,3959654,3980587,4001703,4029738
"Population ages 40-44, male",SP.POP.4044.MA,Indonesia,IDN,7308715,7550053,7780914,8013689,8250119,8484696,8692412,8883089,9058560,9221229,9371152,9483170,9582727,9676719,9777813,9893522
"Population ages 40-44, male",SP.POP.4044.MA,Thailand,THA,2612175,2657766,2707996,2757278,2797782,2825386,2821257,2808890,2791936,2774101,2756033,2727118,2696516,2663058,2624654,2580352
"Population ages 40-44, male",SP.POP.4044.MA,South Africa,ZAF,1303953,1331578,1358897,1386808,1417248,1451668,1495765,1543061,1590049,1632740,1669539,1707647,1743216,1781257,1829662,1892772
"Population ages 40-44, male",SP.POP.4044.MA,Angola,AGO,409180,413055,411505,408531,410350,420579,437043,461724,491255,520339,545859,567469,586511,604437,623694,645763
"Population ages 40-44, male",SP.POP.4044.MA,Zimbabwe,ZWE,205970,208718,211735,214751,217542,220200,227798,235605,244015,254055,266547,280334,296872,314133,329033,339915
"Population ages 45-49, female",SP.POP.4549.FE,Canada,CAN,1307909,1330003,1351832,1371898,1383115,1380074,1357194,1320151,1273803,1229582,1193533,1177008,1172965,1180730,1192829,1202008
"Population ages 45-49, female",SP.POP.4549.FE,Cambodia,KHM,313569,325026,339287,355000,369658,381434,388106,392103,394523,397499,402209,409523,421542,432748,434319,422008
"Population ages 45-49, female",SP.POP.4549.FE,United States,USA,11185733,11274706,11326225,11333336,11284202,11185539,11033920,10855830,10663367,10492112,10355801,10254966,10181544,10128010,10084408,10038434
"Population ages 45-49, female",SP.POP.4549.FE,Mexico,MEX,2747381,2839501,2936798,3037950,3140839,3244080,3347740,3450821,3553732,3657686,3762754,3863846,3967414,4068176,4158217,4233025
"Population ages 45-49, female",SP.POP.4549.FE,Indonesia,IDN,5768058,6047509,6336452,6611008,6863730,7104124,7321368,7534464,7744222,7950440,8151405,8327595,8507173,8683811,8848317,8996891
"Population ages 45-49, female",SP.POP.4549.FE,Thailand,THA,2534166,2598309,2648970,2692015,2737094,2789571,2834685,2883768,2929594,2963644,2983200,2993494,2990226,2975490,2953019,2925115
"Population ages 45-49, female",SP.POP.4549.FE,South Africa,ZAF,1168999,1191173,1213318,1235640,1258505,1282036,1312414,1346022,1382604,1421214,1460528,1497529,1536942,1577505,1617202,1655021
"Population ages 45-49, female",SP.POP.4549.FE,Angola,AGO,299797,317171,334672,351441,366427,379162,388215,394793,401317,411565,427734,448633,475507,505740,535168,561290
"Population ages 45-49, female",SP.POP.4549.FE,Zimbabwe,ZWE,195318,196421,197687,198966,199912,200252,204108,208367,213262,219172,226306,234424,243623,254185,266516,280771
"Population ages 45-49, male",SP.POP.4549.MA,Canada,CAN,1308670,1334881,1361166,1385367,1399674,1398362,1375669,1337424,1289407,1243415,1205148,1185734,1178512,1182916,1191727,1197964
"Population ages 45-49, male",SP.POP.4549.MA,Cambodia,KHM,219388,233096,254405,281249,308318,330824,342338,348015,349975,352100,356689,364845,377880,390061,392287,380180
"Population ages 45-49, male",SP.POP.4549.MA,United States,USA,11102518,11219605,11307947,11356884,11348860,11286494,11158836,11002458,10824334,10653436,10499981,10359944,10228384,10108590,10007483,9923364
"Population ages 45-49, male",SP.POP.4549.MA,Mexico,MEX,2533549,2614177,2705312,2801860,2895826,2982395,3060839,3130877,3197646,3269851,3352058,3436374,3531846,3629641,3715950,3782769
"Population ages 45-49, male",SP.POP.4549.MA,Indonesia,IDN,5837307,6150193,6449095,6716876,6952885,7172875,7387521,7610875,7839699,8067684,8288947,8476789,8667408,8852683,9021602,9169094
"Population ages 45-49, male",SP.POP.4549.MA,Thailand,THA,2385342,2438762,2483284,2523154,2565584,2614353,2647351,2684000,2718237,2743182,2756581,2756922,2746533,2727862,2704966,2680302
"Population ages 45-49, male",SP.POP.4549.MA,South Africa,ZAF,1077266,1099872,1123499,1148293,1174306,1201403,1235122,1271787,1311104,1351928,1392604,1427523,1464251,1502196,1540318,1578214
"Population ages 45-49, male",SP.POP.4549.MA,Angola,AGO,309084,326080,345315,364460,380077,390353,394272,393012,390392,392314,402195,417847,441163,469026,496518,520750
"Population ages 45-49, male",SP.POP.4549.MA,Zimbabwe,ZWE,155651,157041,158700,160491,162240,163800,169439,175635,182169,188920,195928,203405,210943,218971,228325,239524
"Population ages 50-54, female",SP.POP.5054.FE,Canada,CAN,1165588,1192716,1219437,1247149,1274943,1301631,1327570,1355853,1378721,1387785,1376154,1356188,1320788,1279952,1243628,1215914
"Population ages 50-54, female",SP.POP.5054.FE,Cambodia,KHM,269978,278888,285056,290134,296811,306672,317187,330913,345945,359473,369856,377267,381396,383665,386556,391385
"Population ages 50-54, female",SP.POP.5054.FE,United States,USA,10188466,10406323,10636913,10864335,11053527,11187304,11233461,11244705,11214398,11152259,11056932,10928716,10755763,10558640,10372061,10211211
"Population ages 50-54, female",SP.POP.5054.FE,Mexico,MEX,2244909,2337438,2426519,2514003,2603285,2696331,2789990,2885890,2983945,3084178,3186310,3283651,3383088,3484140,3586287,3688873
"Population ages 50-54, female",SP.POP.5054.FE,Indonesia,IDN,4634162,4760567,4937926,5177297,5464919,5771052,6028403,6259628,6474101,6687798,6909067,7113450,7326939,7542882,7751237,7947047
"Population ages 50-54, female",SP.POP.5054.FE,Thailand,THA,2019723,2116563,2215689,2314558,2407520,2490343,2553200,2602964,2645028,2687106,2732699,2782082,2832556,2879746,2917027,2940319
"Population ages 50-54, female",SP.POP.5054.FE,South Africa,ZAF,985506,1012731,1035635,1055928,1076432,1098637,1125147,1153948,1184322,1215510,1247382,1275587,1304848,1335357,1367461,1401326
"Population ages 50-54, female",SP.POP.5054.FE,Angola,AGO,207760,219019,234657,253204,272406,290794,307205,323652,339362,353303,365040,373654,379684,385632,395296,410848
"Population ages 50-54, female",SP.POP.5054.FE,Zimbabwe,ZWE,163351,166410,167581,167499,167196,167229,169725,173024,176812,180685,184465,188594,193103,198083,203751,210343
"Population ages 50-54, male",SP.POP.5054.MA,Canada,CAN,1146575,1174279,1203251,1234529,1266565,1297612,1330193,1363524,1389110,1399012,1387427,1366240,1330399,1289575,1253042,1224459
"Population ages 50-54, male",SP.POP.5054.MA,Cambodia,KHM,196496,199119,197873,195518,197162,206497,222346,246009,273301,297781,315589,327657,333144,334652,336612,341437
"Population ages 50-54, male",SP.POP.5054.MA,United States,USA,9892205,10118520,10356186,10595005,10806037,10974258,11055301,11111388,11131323,11117886,11064922,10964615,10815004,10632907,10447798,10272193
"Population ages 50-54, male",SP.POP.5054.MA,Mexico,MEX,2078394,2152009,2223264,2294358,2369286,2450237,2533140,2621436,2712065,2800551,2884240,2954871,3020789,3085920,3156565,3236044
"Population ages 50-54, male",SP.POP.5054.MA,Indonesia,IDN,4582557,4804338,5070881,5365654,5669277,5964179,6163084,6344016,6519158,6706454,6915004,7109528,7328815,7561845,7791556,8007935
"Population ages 50-54, male",SP.POP.5054.MA,Thailand,THA,1925131,2005082,2086212,2168182,2247930,2322277,2371319,2411511,2447133,2483497,2522459,2558604,2593329,2623950,2646498,2658634
"Population ages 50-54, male",SP.POP.5054.MA,South Africa,ZAF,875005,899058,919695,938545,958288,980439,1009118,1040999,1074864,1109390,1144125,1171353,1199358,1228340,1258726,1290806
"Population ages 50-54, male",SP.POP.5054.MA,Angola,AGO,224787,233872,245201,258465,273307,289381,305399,323565,341626,356282,365861,369227,367732,365101,366921,376364
"Population ages 50-54, male",SP.POP.5054.MA,Zimbabwe,ZWE,122685,124163,124862,125120,125428,125947,129132,132918,137188,141828,146761,152423,158805,165587,172400,179077
"Population ages 55-59, female",SP.POP.5559.FE,Canada,CAN,1013424,1047353,1074950,1099934,1125532,1153012,1178566,1208198,1239882,1271392,1297676,1326131,1354000,1379348,1393291,1387786
"Population ages 55-59, female",SP.POP.5559.FE,Cambodia,KHM,191287,202871,217261,232969,247645,259918,267821,273565,278513,284941,294117,304942,318359,332818,345957,356343
"Population ages 55-59, female",SP.POP.5559.FE,United States,USA,8882598,9176966,9430077,9657566,9877876,10106492,10298376,10499225,10686892,10845478,10956521,11020058,11031766,10993071,10912492,10790474
"Population ages 55-59, female",SP.POP.5559.FE,Mexico,MEX,1686827,1768219,1865639,1972849,2080048,2181193,2273365,2360104,2444121,2530293,2621363,2708095,2799350,2894328,2991678,3090563
"Population ages 55-59, female",SP.POP.5559.FE,Indonesia,IDN,3734371,3787223,3845848,3912382,4002930,4141047,4382059,4662211,4964888,5264682,5545072,5785541,6012554,6229781,6444108,6659928
"Population ages 55-59, female",SP.POP.5559.FE,Thailand,THA,1498076,1579122,1665067,1753996,1845127,1938968,2035119,2135587,2235177,2326258,2404532,2474999,2532233,2580576,2627389,2676632
"Population ages 55-59, female",SP.POP.5559.FE,South Africa,ZAF,751955,777140,809851,846662,882619,914845,946167,975637,1003914,1032183,1061125,1084669,1108384,1132522,1157566,1183834
"Population ages 55-59, female",SP.POP.5559.FE,Angola,AGO,183140,184745,185052,185734,189400,197522,208301,223081,240431,258243,275214,290561,305882,320553,333667,344802
"Population ages 55-59, female",SP.POP.5559.FE,Zimbabwe,ZWE,115915,119045,124807,131796,137973,142147,145547,147763,149299,150994,153323,156037,159729,164118,168662,173037
"Population ages 55-59, male",SP.POP.5559.MA,Canada,CAN,991996,1022582,1047177,1069883,1094370,1122183,1150798,1185456,1224715,1265114,1299563,1329787,1357857,1382440,1395746,1390399
"Population ages 55-59, male",SP.POP.5559.MA,Cambodia,KHM,141812,149557,159427,169985,178835,184527,185431,183354,181302,183941,193821,209678,232312,257989,281103,298319
"Population ages 55-59, male",SP.POP.5559.MA,United States,USA,8340883,8649320,8915935,9155372,9387434,9630249,9833244,10049331,10258525,10446891,10596937,10695951,10751438,10761873,10730282,10652968
"Population ages 55-59, male",SP.POP.5559.MA,Mexico,MEX,1571326,1636257,1717228,1807814,1898005,1981748,2055074,2122451,2187742,2257430,2335033,2409434,2491771,2578268,2662963,2742491
"Population ages 55-59, male",SP.POP.5559.MA,Indonesia,IDN,3692821,3746352,3839745,3996408,4217819,4486871,4722868,4954644,5182205,5405773,5624594,5802453,5976572,6152571,6338734,6540189
"Population ages 55-59, male",SP.POP.5559.MA,Thailand,THA,1395174,1467178,1544355,1624618,1706312,1789656,1869863,1952440,2033955,2109018,2174769,2235757,2285577,2327433,2366595,2405809
"Population ages 55-59, male",SP.POP.5559.MA,South Africa,ZAF,644829,665751,693131,723884,753906,780991,808341,835322,862500,890783,920544,941710,963633,986436,1010360,1035566
"Population ages 55-59, male",SP.POP.5559.MA,Angola,AGO,182714,186139,188985,192234,197299,204925,213222,223486,235491,248990,263726,278114,294473,310774,323988,332588
"Population ages 55-59, male",SP.POP.5559.MA,Zimbabwe,ZWE,87356,87893,90472,94108,97435,99658,102322,104576,106715,109210,112275,115437,119549,124512,129980,135632
"Population ages 60-64, female",SP.POP.6064.FE,Canada,CAN,779549,818666,862577,909647,955239,995832,1028478,1056756,1080728,1103918,1127051,1157927,1191458,1228593,1265436,1296299
"Population ages 60-64, female",SP.POP.6064.FE,Cambodia,KHM,147620,152022,156371,161501,168675,178587,189208,202837,217802,231641,242965,250876,256417,261151,267487,276711
"Population ages 60-64, female",SP.POP.6064.FE,United States,USA,6796432,7138472,7532310,7948605,8341006,8687658,8956807,9186688,9385613,9584823,9793849,9995906,10189985,10361111,10493224,10570540
"Population ages 60-64, female",SP.POP.6064.FE,Mexico,MEX,1354659,1396719,1438583,1484597,1541505,1612991,1692537,1785861,1887532,1989440,2086638,2170281,2250955,2330776,2413178,2500183
"Population ages 60-64, female",SP.POP.6064.FE,Indonesia,IDN,3051631,3069024,3086691,3112167,3147265,3189800,3294366,3403884,3530472,3692226,3898057,4122822,4392519,4687442,4977672,5245489
"Population ages 60-64, female",SP.POP.6064.FE,Thailand,THA,1169800,1206049,1252829,1308846,1372451,1442300,1515339,1593883,1676742,1763346,1853295,1948423,2049308,2150787,2245432,2328611
"Population ages 60-64, female",SP.POP.6064.FE,South Africa,ZAF,635737,641308,645332,650821,662253,681989,710729,748066,790075,831252,868507,896056,920769,943697,966575,990310
"Population ages 60-64, female",SP.POP.6064.FE,Angola,AGO,144700,147276,152251,158383,163896,167915,169372,169643,170343,173864,181512,191524,205034,220798,237032,252683
"Population ages 60-64, female",SP.POP.6064.FE,Zimbabwe,ZWE,111204,109019,105364,101592,99615,100376,103528,109291,116356,122883,127861,131192,133655,135691,137988,140977
"Population ages 60-64, male",SP.POP.6064.MA,Canada,CAN,753553,791162,832820,876935,919198,956550,991127,1020086,1043011,1065055,1089436,1121599,1160218,1204565,1248256,1284128
"Population ages 60-64, male",SP.POP.6064.MA,Cambodia,KHM,108548,110742,113343,116817,121800,128553,135361,144480,154257,162186,167035,168402,166474,164457,167078,176808
"Population ages 60-64, male",SP.POP.6064.MA,United States,USA,6111653,6423537,6808415,7231430,7636453,7994785,8265965,8499133,8703642,8911329,9133064,9342920,9547433,9734259,9890799,10003781
"Population ages 60-64, male",SP.POP.6064.MA,Mexico,MEX,1263632,1297416,1329410,1364075,1408208,1465489,1528753,1604109,1686555,1768809,1846720,1910456,1971080,2031689,2096926,2169271
"Population ages 60-64, male",SP.POP.6064.MA,Indonesia,IDN,2799218,2852064,2896377,2925432,2953684,3012734,3175156,3376903,3605988,3845363,4084676,4295821,4513012,4731819,4945148,5149357
"Population ages 60-64, male",SP.POP.6064.MA,Thailand,THA,1044348,1077380,1117495,1163827,1216330,1275277,1339293,1408813,1481759,1556248,1631613,1714932,1801690,1887873,1968075,2039042
"Population ages 60-64, male",SP.POP.6064.MA,South Africa,ZAF,523977,526965,528739,532118,540974,557055,579510,609280,643331,677402,709157,729760,748261,765902,784348,804405
"Population ages 60-64, male",SP.POP.6064.MA,Angola,AGO,132820,137081,142539,148536,154175,159050,162052,164547,167417,171901,178671,185896,194666,204875,216455,229285
"Population ages 60-64, male",SP.POP.6064.MA,Zimbabwe,ZWE,82558,79397,75349,71415,68878,68299,70117,73607,77977,82194,85752,88346,90750,93192,96013,99465
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Canada,CAN,2388516,2431677,2477606,2532188,2597144,2672445,2745749,2833193,2929258,3029611,3125515,3231459,3340079,3459196,3586315,3712215
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Cambodia,KHM,259249,269861,280865,292318,304168,316507,327529,339028,351510,365784,382354,402084,423758,446707,469952,493039
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,United States,USA,20902768,21152004,21452009,21818559,22251373,22763967,23322063,23960831,24654750,25405502,26196852,27010817,27807894,28595845,29401917,30224520
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Mexico,MEX,3293377,3388804,3493614,3606359,3724468,3847520,3962488,4079486,4203968,4343208,4501504,4657127,4828477,5013893,5210284,5416872
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Indonesia,IDN,6026100,6191893,6338197,6461565,6561865,6642643,6847626,7055510,7270845,7497922,7740160,7999729,8277652,8581718,8921665,9304960
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Thailand,THA,2802829,2902718,3000705,3100904,3208008,3324904,3456486,3597674,3749855,3914308,4091937,4267000,4453041,4652412,4868259,5102345
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,South Africa,ZAF,1288437,1323806,1357951,1390792,1422221,1452459,1490980,1531069,1574274,1622565,1677160,1733123,1792414,1854322,1917657,1981762
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Angola,AGO,278164,285791,292305,298253,304385,311143,319927,329349,338829,347477,354980,363537,370978,378459,387541,399128
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Zimbabwe,ZWE,237764,242178,246619,250656,253670,255354,255813,255264,254347,254047,254913,259831,266177,273401,280665,287588
"Population ages 65 and above, male",SP.POP.65UP.MA.IN,Canada,CAN,1841079,1890093,1941565,2000002,2066447,2140486,2216712,2305912,2404082,2506977,2606098,2710475,2815210,2928008,3048190,3168388
"Population ages 65 and above, male",SP.POP.65UP.MA.IN,Cambodia,KHM,190300,196282,201792,207054,212324,217821,224594,231677,239235,247595,257002,269149,282353,295678,307844,318313
"Population ages 65 and above, male",SP.POP.65UP.MA.IN,United States,USA,15480384,15790766,16118061,16483342,16901413,17392179,17964277,18606248,19294001,20021033,20768590,21558750,22323855,23069572,23819037,24571741
"Population ages 65 and above, male",SP.POP.65UP.MA.IN,Mexico,MEX,2669385,2755597,2851196,2953273,3057305,3161417,3261727,3359637,3460096,3569917,3693117,3820021,3956874,4101778,4251580,4405359
"Population ages 65 and above, male",SP.POP.65UP.MA.IN,Indonesia,IDN,4837527,4971741,5091672,5199496,5290976,5358416,5516041,5658803,5802836,5969114,6169739,6449507,6759662,7096172,7451985,7824492
"Population ages 65 and above, male",SP.POP.65UP.MA.IN,Thailand,THA,2269633,2346154,2419535,2493148,2570507,2653368,2748403,2848696,2955492,3070112,3193201,3324016,3462467,3610233,3769707,3942151
"Population ages 65 and above, male",SP.POP.65UP.MA.IN,South Africa,ZAF,919737,937128,952190,964653,974175,980894,1005013,1028504,1052597,1078895,1108459,1145860,1182908,1219000,1253381,1285813
"Population ages 65 and above, male",SP.POP.65UP.MA.IN,Angola,AGO,212801,218705,224165,229404,234707,240242,248639,257171,265466,273002,279632,288603,296687,304406,312411,321122
"Population ages 65 and above, male",SP.POP.65UP.MA.IN,Zimbabwe,ZWE,137952,138958,139603,139460,137928,134714,136110,136648,136764,137100,138008,141730,146190,151060,155868,160404
Rural population (% of total population),SP.RUR.TOTL.ZS,Canada,CAN,19.878,19.787,19.604,19.422,19.242,19.063,18.904,18.863,18.822,18.782,18.741,18.7,18.65,18.589,18.518,18.438
Rural population (% of total population),SP.RUR.TOTL.ZS,Cambodia,KHM,80.826,80.707,80.587,80.429,80.07,79.706,79.337,78.963,78.585,78.201,77.812,77.418,77.02,76.612,76.195,75.768
Rural population (% of total population),SP.RUR.TOTL.ZS,United States,USA,20.072,19.901,19.731,19.562,19.394,19.228,19.056,18.881,18.701,18.517,18.329,18.138,17.942,17.744,17.541,17.336
Rural population (% of total population),SP.RUR.TOTL.ZS,Mexico,MEX,23.692,23.384,23.08,22.778,22.48,22.185,21.889,21.595,21.301,21.007,20.715,20.423,20.133,19.844,19.556,19.269
Rural population (% of total population),SP.RUR.TOTL.ZS,Indonesia,IDN,54.058,53.262,52.465,51.665,50.866,50.086,49.405,48.724,48.045,47.365,46.687,46.011,45.341,44.675,44.015,43.359
Rural population (% of total population),SP.RUR.TOTL.ZS,Thailand,THA,62.589,61.327,60.05,58.758,57.457,56.144,55.302,54.555,53.807,53.057,52.306,51.552,50.8,50.051,49.308,48.57
Rural population (% of total population),SP.RUR.TOTL.ZS,South Africa,ZAF,40.464,39.923,39.384,38.846,38.313,37.782,37.254,36.728,36.207,35.688,35.172,34.659,34.15,33.645,33.144,32.646
Rural population (% of total population),SP.RUR.TOTL.ZS,Angola,AGO,44,43.236,42.476,41.718,40.966,40.217,39.472,38.732,37.998,37.269,36.554,35.851,35.161,34.486,33.823,33.175
Rural population (% of total population),SP.RUR.TOTL.ZS,Zimbabwe,ZWE,65.89,66.074,66.257,66.44,66.622,66.804,66.985,67.166,67.346,67.496,67.615,67.704,67.763,67.791,67.79,67.758
Rural population growth (annual %),SP.RUR.TOTL.ZG,Canada,CAN,0.557844254173616,0.551491248878675,0.0419781487099549,0.150191983656897,0.210657043137183,0.177253215195272,0.141129967876975,0.868694356405575,0.838999350897815,0.792587517646634,0.527807559356073,0.913336125759693,0.931952478221833,1.08492803121353,1.0323383832027,0.656644458992974
Rural population growth (annual %),SP.RUR.TOTL.ZG,Cambodia,KHM,1.42376629303271,1.38047704478093,1.34067308439315,1.28312048405077,1.05223901478387,1.08350820256841,1.12482599189132,1.15792451540894,1.16997708997338,1.14827620027409,1.10500698618853,1.05757634724575,1.01486028018694,0.959202128902874,0.900626105522849,0.837982559310065
Rural population growth (annual %),SP.RUR.TOTL.ZG,United States,USA,0.0733898148736528,0.108670280303657,0.0931570901609545,0.0856572616332229,0.0141332145804876,-0.0300018427486857,-0.17176717755585,-0.188989154899031,-0.265051290084759,-0.255415159548918,-0.284256234098651,-0.322855438046257,-0.453841679756109,-0.58325455730801,-0.695262032744607,-0.824661438105005
Rural population growth (annual %),SP.RUR.TOTL.ZG,Mexico,MEX,0.11167801180592,0.147672580663442,0.17750313761612,0.17824244769517,0.159842847415204,0.117173388078255,0.0515758490797851,0.00305232375938382,-0.0552207900612247,-0.112142908580838,-0.158599751358101,-0.216377556093139,-0.266178940038251,-0.319440697492789,-0.370590771968483,-0.42021464078884
Rural population growth (annual %),SP.RUR.TOTL.ZG,Indonesia,IDN,-0.119982703096022,-0.153859617501482,-0.183851506328241,-0.21324010850987,-0.229367256791318,-0.207537485107733,-0.0210845599133991,-0.0362916067632649,-0.0625941318397963,-0.114506066147422,-0.173950895901836,-0.237934081635893,-0.290682444333394,-0.345256883092995,-0.390431636388131,-0.436439683580507
Rural population growth (annual %),SP.RUR.TOTL.ZG,Thailand,THA,-1.31946536566635,-1.43287309071174,-1.54435630334258,-1.64920153667651,-1.73550757528209,-1.82207949473314,-1.03102235120902,-0.890697712274414,-0.926765025411668,-0.972831452759917,-1.02343811237841,-1.07899310185976,-1.12425934230437,-1.1699787160322,-1.21209144846065,-1.25786269793264
Rural population growth (annual %),SP.RUR.TOTL.ZG,South Africa,ZAF,-0.0952710831329213,-0.0823848473151366,-0.067797001639187,-0.0413363480887665,0.00994917029705168,0.0596329017177781,0.11716683233515,0.159364169844966,0.175671898106549,0.139989959687362,0.0758276410354681,0.00264363518024856,-0.0625368459002804,-0.126111714302677,-0.183981430866601,-0.240580143097643
Rural population growth (annual %),SP.RUR.TOTL.ZG,Angola,AGO,0.906610847853287,1.86796692762772,1.90717644032449,1.90989493407563,1.88482405238829,1.82622748637208,1.76432636731329,1.70521587711144,1.63872821484832,1.56028283148803,1.50174428807543,1.43635402152184,1.37876441159101,1.33773771293477,1.3016764857377,1.28407907063163
Rural population growth (annual %),SP.RUR.TOTL.ZG,Zimbabwe,ZWE,0.750965094400302,0.929222961511846,1.09935296881223,1.27952273560697,1.45728565362915,1.62677140301074,1.806980674545,1.96793235416517,2.04531129919547,1.97722127948747,1.83984061826914,1.6808367320412,1.54651666935413,1.4516887041322,1.41966571378716,1.42665638495326
Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,Canada,CAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,South Africa,ZAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,Angola,AGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Canada,CAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,South Africa,ZAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,Angola,AGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
